AFP_1/encode	Afp
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Myod1
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Myog
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Snai2
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Snai3
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Tcf12
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Tcf3
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Tcf4
E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	Zeb1
E2F(E2F)/Hela-CellCycle-Expression/Homer	E2f1
E2F(E2F)/Hela-CellCycle-Expression/Homer	E2f2
E2F(E2F)/Hela-CellCycle-Expression/Homer	E2f3
E2F1/MA0024.3/Jaspar	E2f1
E2F1/MA0024.3/Jaspar	E2f2
E2F1/MA0024.3/Jaspar	E2f3
E2F1/MA0024.3/Jaspar	E2f4
E2F1/MA0024.3/Jaspar	E2f5
E2F1_ELK1_1/taiple	E2f1
E2F1_ELK1_1/taiple	E2f2
E2F1_ELK1_1/taiple	E2f3
E2F1_ELK1_1/taiple	Elk1
E2F1_ELK1_1/taiple	Elk3
E2F1_ELK1_1/taiple	Elk4
E2F1_ELK1_2/taiple	E2f1
E2F1_ELK1_2/taiple	E2f2
E2F1_ELK1_2/taiple	E2f3
E2F1_ELK1_2/taiple	Elk1
E2F1_ELK1_2/taiple	Elk3
E2F1_ELK1_2/taiple	Elk4
E2F1_ELK1_3/taiple	E2f1
E2F1_ELK1_3/taiple	E2f2
E2F1_ELK1_3/taiple	E2f3
E2F1_ELK1_3/taiple	Elk1
E2F1_ELK1_3/taiple	Elk3
E2F1_ELK1_3/taiple	Elk4
E2F1_EOMES_1/taiple	E2f1
E2F1_EOMES_1/taiple	E2f2
E2F1_EOMES_1/taiple	E2f3
E2F1_EOMES_1/taiple	Eomes
E2F1_EOMES_1/taiple	Tbr1
E2F1_EOMES_1/taiple	Tbx21
E2F1_EOMES_2/taiple	E2f1
E2F1_EOMES_2/taiple	E2f2
E2F1_EOMES_2/taiple	E2f3
E2F1_EOMES_2/taiple	Eomes
E2F1_EOMES_2/taiple	Tbr1
E2F1_EOMES_2/taiple	Tbx21
E2F1_HES7_1/taiple	E2f1
E2F1_HES7_1/taiple	E2f2
E2F1_HES7_1/taiple	E2f3
E2F1_HES7_1/taiple	Hes7
E2F1_HES7_2/taiple	E2f1
E2F1_HES7_2/taiple	E2f2
E2F1_HES7_2/taiple	E2f3
E2F1_HES7_2/taiple	Hes7
E2F1_NHLH1_1/taiple	E2f1
E2F1_NHLH1_1/taiple	E2f2
E2F1_NHLH1_1/taiple	E2f3
E2F1_NHLH1_1/taiple	Nhlh1
E2F2_2/encode	E2f1
E2F2_2/encode	E2f2
E2F2_2/encode	E2f3
E2F2_3/encode	E2f1
E2F2_3/encode	E2f2
E2F2_3/encode	E2f3
E2F3/MA0469.2/Jaspar	E2f1
E2F3/MA0469.2/Jaspar	E2f2
E2F3/MA0469.2/Jaspar	E2f3
E2F3_DRGX_1/taiple	E2f1
E2F3_DRGX_1/taiple	E2f2
E2F3_DRGX_1/taiple	E2f3
E2F3_FOXI1_1/taiple	E2f1
E2F3_FOXI1_1/taiple	E2f2
E2F3_FOXI1_1/taiple	E2f3
E2F3_FOXI1_1/taiple	Foxi1
E2F3_FOXI1_1/taiple	Foxl2
E2F3_FOXI1_1/taiple	Foxo1
E2F3_FOXI1_1/taiple	Foxo3
E2F3_FOXI1_1/taiple	Foxo4
E2F3_FOXI1_1/taiple	Foxo6
E2F3_FOXO6_1/taiple	E2f1
E2F3_FOXO6_1/taiple	E2f2
E2F3_FOXO6_1/taiple	E2f3
E2F3_FOXO6_1/taiple	Foxo1
E2F3_FOXO6_1/taiple	Foxo3
E2F3_FOXO6_1/taiple	Foxo4
E2F3_FOXO6_1/taiple	Foxo6
E2F3_ONECUT2_1/taiple	E2f1
E2F3_ONECUT2_1/taiple	E2f2
E2F3_ONECUT2_1/taiple	E2f3
E2F3_ONECUT2_1/taiple	Onecut1
E2F3_ONECUT2_1/taiple	Onecut2
E2F3_ONECUT2_1/taiple	Onecut3
E2F3_ONECUT2_2/taiple	E2f1
E2F3_ONECUT2_2/taiple	E2f2
E2F3_ONECUT2_2/taiple	E2f3
E2F3_ONECUT2_2/taiple	Onecut1
E2F3_ONECUT2_2/taiple	Onecut2
E2F3_ONECUT2_2/taiple	Onecut3
E2F3_TBX21_1/taiple	E2f1
E2F3_TBX21_1/taiple	E2f2
E2F3_TBX21_1/taiple	E2f3
E2F3_TBX21_1/taiple	Eomes
E2F3_TBX21_1/taiple	Tbr1
E2F3_TBX21_1/taiple	Tbx21
E2F3_TBX21_3/taiple	E2f1
E2F3_TBX21_3/taiple	E2f2
E2F3_TBX21_3/taiple	E2f3
E2F3_TBX21_3/taiple	Eomes
E2F3_TBX21_3/taiple	Tbr1
E2F3_TBX21_3/taiple	Tbx21
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f1
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f2
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f3
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f4
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f5
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f6
E2F6(E2F)/Hela-E2F6-ChIP-Seq(GSE31477)/Homer	E2f7
E2F7/MA0758.1/Jaspar	E2f7
E2F7/MA0758.1/Jaspar	E2f8
E2F_disc7/encode	E2f1
E2F_disc7/encode	E2f2
E2F_disc7/encode	E2f3
E2F_disc8/encode	E2f1
E2F_disc8/encode	E2f2
E2F_disc8/encode	E2f3
E2F_known1/encode	E2f1
E2F_known1/encode	E2f2
E2F_known1/encode	E2f3
E2F_known15/encode	E2f1
E2F_known15/encode	E2f2
E2F_known15/encode	E2f3
E2F_known19/encode	E2f1
E2F_known19/encode	E2f2
E2F_known19/encode	E2f3
E2F_known2/encode	E2f1
E2F_known2/encode	E2f2
E2F_known2/encode	E2f3
E2F_known29/encode	E2f1
E2F_known29/encode	E2f2
E2F_known29/encode	E2f3
E2F_known29/encode	E2f4
E2F_known29/encode	E2f5
E2F_known6/encode	E2f1
E2F_known6/encode	E2f2
E2F_known6/encode	E2f3
E2F_known7/encode	E2f1
E2F_known7/encode	E2f2
E2F_known7/encode	E2f3
EBF(EBF)/proBcell-EBF-ChIP-Seq(GSE21978)/Homer	Ebf1
EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer	Ebf1
EBF1_disc2/encode	Ebf1
EBF1_known1/encode	Ebf1
EBF1_known3/encode	Ebf1
EGR1/MA0162.2/Jaspar	Egr1
EGR1/MA0162.2/Jaspar	Egr2
EGR1/MA0162.2/Jaspar	Egr3
EGR1/MA0162.2/Jaspar	Egr4
EGR1_disc5/encode	Egr1
EGR1_disc5/encode	Egr2
EGR1_disc5/encode	Egr3
EGR1_disc5/encode	Egr4
EGR1_disc6/encode	Egr1
EGR1_disc6/encode	Egr2
EGR1_disc6/encode	Egr3
EGR1_disc6/encode	Egr4
EGR1_disc7/encode	Egr1
EGR1_disc7/encode	Egr2
EGR1_disc7/encode	Egr3
EGR1_disc7/encode	Egr4
EGR1_known12/encode	Egr1
EGR1_known12/encode	Egr2
EGR1_known12/encode	Egr3
EGR1_known12/encode	Egr4
EGR1_known3/encode	Egr1
EGR1_known3/encode	Egr2
EGR1_known3/encode	Egr3
EGR1_known3/encode	Egr4
EGR1_known6/encode	Egr1
EGR1_known6/encode	Egr2
EGR1_known6/encode	Egr3
EGR1_known6/encode	Egr4
EGR3_1/encode	Egr1
EGR3_1/encode	Egr2
EGR3_1/encode	Egr3
EGR3_1/encode	Egr4
ELF1/MA0473.2/Jaspar	Ehf
ELF1/MA0473.2/Jaspar	Elf1
ELF1/MA0473.2/Jaspar	Elf2
ELF1/MA0473.2/Jaspar	Elf3
ELF1/MA0473.2/Jaspar	Elf4
ELF1/MA0473.2/Jaspar	Elf5
ELF1_disc2/encode	Elf1
ELF1_disc2/encode	Elf2
ELF1_disc2/encode	Elf4
ELF1_disc3/encode	Elf1
ELF1_disc3/encode	Elf2
ELF1_disc3/encode	Elf4
ELF1_known1/encode	Elf1
ELF1_known1/encode	Elf2
ELF1_known1/encode	Elf4
ELF2_1/encode	Elf1
ELF2_1/encode	Elf2
ELF2_1/encode	Elf4
ELF2_2/taiple	Elf1
ELF2_2/taiple	Elf2
ELF2_2/taiple	Elf4
ELF2_2/taiple	Tead1
ELF2_2/taiple	Tead2
ELF2_2/taiple	Tead3
ELF2_2/taiple	Tead4
ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)/Homer	Ehf
ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)/Homer	Elf3
ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)/Homer	Elf5
ELK1_EOMES_1/taiple	Elk1
ELK1_EOMES_1/taiple	Elk3
ELK1_EOMES_1/taiple	Elk4
ELK1_EOMES_1/taiple	Eomes
ELK1_EOMES_1/taiple	Erf
ELK1_EOMES_1/taiple	Erg
ELK1_EOMES_1/taiple	Ets1
ELK1_EOMES_1/taiple	Ets2
ELK1_EOMES_1/taiple	Etv1
ELK1_EOMES_1/taiple	Etv2
ELK1_EOMES_1/taiple	Etv3
ELK1_EOMES_1/taiple	Etv4
ELK1_EOMES_1/taiple	Etv5
ELK1_EOMES_1/taiple	Fev
ELK1_EOMES_1/taiple	Fli1
ELK1_EOMES_1/taiple	Gabpa
ELK1_EOMES_1/taiple	Tbr1
ELK1_EOMES_1/taiple	Tbx21
ELK1_EOMES_2/taiple	Elk1
ELK1_EOMES_2/taiple	Elk3
ELK1_EOMES_2/taiple	Elk4
ELK1_EOMES_2/taiple	Eomes
ELK1_EOMES_2/taiple	Tbr1
ELK1_EOMES_2/taiple	Tbx21
ELK1_EOMES_3/taiple	Elk1
ELK1_EOMES_3/taiple	Elk3
ELK1_EOMES_3/taiple	Elk4
ELK1_EOMES_3/taiple	Eomes
ELK1_EOMES_3/taiple	Erf
ELK1_EOMES_3/taiple	Erg
ELK1_EOMES_3/taiple	Ets1
ELK1_EOMES_3/taiple	Ets2
ELK1_EOMES_3/taiple	Etv1
ELK1_EOMES_3/taiple	Etv2
ELK1_EOMES_3/taiple	Etv3
ELK1_EOMES_3/taiple	Etv4
ELK1_EOMES_3/taiple	Etv5
ELK1_EOMES_3/taiple	Fev
ELK1_EOMES_3/taiple	Fli1
ELK1_EOMES_3/taiple	Gabpa
ELK1_EOMES_3/taiple	Tbr1
ELK1_EOMES_3/taiple	Tbx21
ELK1_ETV7_1/taiple	Elk1
ELK1_ETV7_1/taiple	Elk3
ELK1_ETV7_1/taiple	Elk4
ELK1_ETV7_1/taiple	Erf
ELK1_ETV7_1/taiple	Erg
ELK1_ETV7_1/taiple	Ets1
ELK1_ETV7_1/taiple	Ets2
ELK1_ETV7_1/taiple	Etv1
ELK1_ETV7_1/taiple	Etv2
ELK1_ETV7_1/taiple	Etv3
ELK1_ETV7_1/taiple	Etv4
ELK1_ETV7_1/taiple	Etv5
ELK1_ETV7_1/taiple	Fev
ELK1_ETV7_1/taiple	Fli1
ELK1_ETV7_1/taiple	Gabpa
ELK1_ETV7_1/taiple	Spdef
ELK1_EVX1_1/taiple	Elk1
ELK1_EVX1_1/taiple	Elk3
ELK1_EVX1_1/taiple	Elk4
ELK1_EVX1_1/taiple	Erg
ELK1_EVX1_1/taiple	Ets1
ELK1_EVX1_1/taiple	Ets2
ELK1_EVX1_1/taiple	Etv1
ELK1_EVX1_1/taiple	Etv2
ELK1_EVX1_1/taiple	Etv4
ELK1_EVX1_1/taiple	Etv5
ELK1_EVX1_1/taiple	Evx1
ELK1_EVX1_1/taiple	Evx2
ELK1_EVX1_1/taiple	Fev
ELK1_EVX1_1/taiple	Fli1
ELK1_EVX1_1/taiple	Gabpa
ELK1_FOXI1_1/taiple	Elk1
ELK1_FOXI1_1/taiple	Elk3
ELK1_FOXI1_1/taiple	Elk4
ELK1_FOXI1_1/taiple	Etv2
ELK1_FOXI1_1/taiple	Foxi1
ELK1_FOXI1_1/taiple	Foxl2
ELK1_FOXI1_2/taiple	Elk1
ELK1_FOXI1_2/taiple	Elk3
ELK1_FOXI1_2/taiple	Elk4
ELK1_FOXI1_2/taiple	Foxi1
ELK1_FOXI1_2/taiple	Foxl2
ELK1_FOXI1_3/taiple	Elk1
ELK1_FOXI1_3/taiple	Elk3
ELK1_FOXI1_3/taiple	Elk4
ELK1_FOXI1_3/taiple	Erf
ELK1_FOXI1_3/taiple	Erg
ELK1_FOXI1_3/taiple	Ets1
ELK1_FOXI1_3/taiple	Ets2
ELK1_FOXI1_3/taiple	Etv1
ELK1_FOXI1_3/taiple	Etv2
ELK1_FOXI1_3/taiple	Etv3
ELK1_FOXI1_3/taiple	Etv4
ELK1_FOXI1_3/taiple	Etv5
ELK1_FOXI1_3/taiple	Fev
ELK1_FOXI1_3/taiple	Fli1
ELK1_FOXI1_3/taiple	Foxi1
ELK1_FOXI1_3/taiple	Foxl2
ELK1_FOXI1_3/taiple	Foxo1
ELK1_FOXI1_3/taiple	Foxo3
ELK1_FOXI1_3/taiple	Foxo4
ELK1_FOXI1_3/taiple	Foxo6
ELK1_FOXI1_3/taiple	Gabpa
ELK1_FOXI1_4/taiple	Elf1
ELK1_FOXI1_4/taiple	Elf2
ELK1_FOXI1_4/taiple	Elf4
ELK1_FOXI1_4/taiple	Elk1
ELK1_FOXI1_4/taiple	Elk3
ELK1_FOXI1_4/taiple	Elk4
ELK1_FOXI1_4/taiple	Erf
ELK1_FOXI1_4/taiple	Erg
ELK1_FOXI1_4/taiple	Ets1
ELK1_FOXI1_4/taiple	Ets2
ELK1_FOXI1_4/taiple	Etv1
ELK1_FOXI1_4/taiple	Etv2
ELK1_FOXI1_4/taiple	Etv3
ELK1_FOXI1_4/taiple	Etv4
ELK1_FOXI1_4/taiple	Etv5
ELK1_FOXI1_4/taiple	Fev
ELK1_FOXI1_4/taiple	Fli1
ELK1_FOXI1_4/taiple	Foxi1
ELK1_FOXI1_4/taiple	Foxl2
ELK1_FOXI1_4/taiple	Foxo1
ELK1_FOXI1_4/taiple	Foxo3
ELK1_FOXI1_4/taiple	Foxo4
ELK1_FOXI1_4/taiple	Foxo6
ELK1_FOXI1_4/taiple	Gabpa
ELK1_FOXI1_6/taiple	Elk1
ELK1_FOXI1_6/taiple	Elk3
ELK1_FOXI1_6/taiple	Elk4
ELK1_FOXI1_6/taiple	Foxi1
ELK1_FOXI1_6/taiple	Foxl2
ELK1_HOXA1_1/taiple	Dlx1
ELK1_HOXA1_1/taiple	Dlx2
ELK1_HOXA1_1/taiple	Dlx3
ELK1_HOXA1_1/taiple	Dlx4
ELK1_HOXA1_1/taiple	Dlx5
ELK1_HOXA1_1/taiple	Dlx6
ELK1_HOXA1_1/taiple	Elf1
ELK1_HOXA1_1/taiple	Elf2
ELK1_HOXA1_1/taiple	Elf4
ELK1_HOXA1_1/taiple	Elk1
ELK1_HOXA1_1/taiple	Elk3
ELK1_HOXA1_1/taiple	Elk4
ELK1_HOXA1_1/taiple	Erg
ELK1_HOXA1_1/taiple	Ets1
ELK1_HOXA1_1/taiple	Ets2
ELK1_HOXA1_1/taiple	Etv1
ELK1_HOXA1_1/taiple	Etv2
ELK1_HOXA1_1/taiple	Etv4
ELK1_HOXA1_1/taiple	Etv5
ELK1_HOXA1_1/taiple	Fev
ELK1_HOXA1_1/taiple	Fli1
ELK1_HOXA1_1/taiple	Gabpa
ELK1_HOXA1_1/taiple	Gsx1
ELK1_HOXA1_1/taiple	Gsx2
ELK1_HOXA1_1/taiple	Hoxa1
ELK1_HOXA1_1/taiple	Hoxa2
ELK1_HOXA1_1/taiple	Hoxa3
ELK1_HOXA1_1/taiple	Hoxa4
ELK1_HOXA1_1/taiple	Hoxa5
ELK1_HOXA1_1/taiple	Hoxa6
ELK1_HOXA1_1/taiple	Hoxa7
ELK1_HOXA1_1/taiple	Hoxb2
ELK1_HOXA1_1/taiple	Hoxb3
ELK1_HOXA1_1/taiple	Hoxb4
ELK1_HOXA1_1/taiple	Hoxb5
ELK1_HOXA1_1/taiple	Hoxb6
ELK1_HOXA1_1/taiple	Hoxb7
ELK1_HOXA1_1/taiple	Hoxb8
ELK1_HOXA1_1/taiple	Hoxc4
ELK1_HOXA1_1/taiple	Hoxc5
ELK1_HOXA1_1/taiple	Hoxc6
ELK1_HOXA1_1/taiple	Hoxc8
ELK1_HOXA1_1/taiple	Hoxd3
ELK1_HOXA1_1/taiple	Hoxd4
ELK1_HOXA1_1/taiple	Hoxd8
ELK1_HOXA1_1/taiple	Pdx1
ELK1_HOXA3_1/taiple	Elk1
ELK1_HOXA3_1/taiple	Elk3
ELK1_HOXA3_1/taiple	Elk4
ELK1_HOXA3_1/taiple	Gsx1
ELK1_HOXA3_1/taiple	Gsx2
ELK1_HOXA3_1/taiple	Hoxa1
ELK1_HOXA3_1/taiple	Hoxa2
ELK1_HOXA3_1/taiple	Hoxa3
ELK1_HOXA3_1/taiple	Hoxa4
ELK1_HOXA3_1/taiple	Hoxa5
ELK1_HOXA3_1/taiple	Hoxa6
ELK1_HOXA3_1/taiple	Hoxa7
ELK1_HOXA3_1/taiple	Hoxb2
ELK1_HOXA3_1/taiple	Hoxb3
ELK1_HOXA3_1/taiple	Hoxb4
ELK1_HOXA3_1/taiple	Hoxb5
ELK1_HOXA3_1/taiple	Hoxb6
ELK1_HOXA3_1/taiple	Hoxb7
ELK1_HOXA3_1/taiple	Hoxb8
ELK1_HOXA3_1/taiple	Hoxc4
ELK1_HOXA3_1/taiple	Hoxc5
ELK1_HOXA3_1/taiple	Hoxc6
ELK1_HOXA3_1/taiple	Hoxc8
ELK1_HOXA3_1/taiple	Hoxd3
ELK1_HOXA3_1/taiple	Hoxd4
ELK1_HOXA3_1/taiple	Hoxd8
ELK1_HOXA3_1/taiple	Pdx1
ELK1_HOXA3_2/taiple	Elk1
ELK1_HOXA3_2/taiple	Elk3
ELK1_HOXA3_2/taiple	Elk4
ELK1_HOXA3_2/taiple	Erg
ELK1_HOXA3_2/taiple	Ets1
ELK1_HOXA3_2/taiple	Ets2
ELK1_HOXA3_2/taiple	Etv1
ELK1_HOXA3_2/taiple	Etv4
ELK1_HOXA3_2/taiple	Etv5
ELK1_HOXA3_2/taiple	Evx1
ELK1_HOXA3_2/taiple	Evx2
ELK1_HOXA3_2/taiple	Fev
ELK1_HOXA3_2/taiple	Fli1
ELK1_HOXA3_2/taiple	Gabpa
ELK1_HOXA3_2/taiple	Gsx1
ELK1_HOXA3_2/taiple	Gsx2
ELK1_HOXA3_2/taiple	Hoxa1
ELK1_HOXA3_2/taiple	Hoxa2
ELK1_HOXA3_2/taiple	Hoxa3
ELK1_HOXA3_2/taiple	Hoxa4
ELK1_HOXA3_2/taiple	Hoxa5
ELK1_HOXA3_2/taiple	Hoxa6
ELK1_HOXA3_2/taiple	Hoxa7
ELK1_HOXA3_2/taiple	Hoxb2
ELK1_HOXA3_2/taiple	Hoxb3
ELK1_HOXA3_2/taiple	Hoxb4
ELK1_HOXA3_2/taiple	Hoxb5
ELK1_HOXA3_2/taiple	Hoxb6
ELK1_HOXA3_2/taiple	Hoxb7
ELK1_HOXA3_2/taiple	Hoxb8
ELK1_HOXA3_2/taiple	Hoxc4
ELK1_HOXA3_2/taiple	Hoxc5
ELK1_HOXA3_2/taiple	Hoxc6
ELK1_HOXA3_2/taiple	Hoxc8
ELK1_HOXA3_2/taiple	Hoxd3
ELK1_HOXA3_2/taiple	Hoxd4
ELK1_HOXA3_2/taiple	Hoxd8
ELK1_HOXA3_2/taiple	Pdx1
ELK1_HOXB13_1/taiple	Elk1
ELK1_HOXB13_1/taiple	Elk3
ELK1_HOXB13_1/taiple	Elk4
ELK1_HOXB13_1/taiple	Erf
ELK1_HOXB13_1/taiple	Erg
ELK1_HOXB13_1/taiple	Ets1
ELK1_HOXB13_1/taiple	Ets2
ELK1_HOXB13_1/taiple	Etv1
ELK1_HOXB13_1/taiple	Etv2
ELK1_HOXB13_1/taiple	Etv3
ELK1_HOXB13_1/taiple	Etv4
ELK1_HOXB13_1/taiple	Etv5
ELK1_HOXB13_1/taiple	Fev
ELK1_HOXB13_1/taiple	Fli1
ELK1_HOXB13_1/taiple	Gabpa
ELK1_HOXB13_1/taiple	Hoxa13
ELK1_HOXB13_1/taiple	Hoxb13
ELK1_HOXB13_1/taiple	Hoxc12
ELK1_HOXB13_1/taiple	Hoxc13
ELK1_HOXB13_1/taiple	Hoxd12
ELK1_HOXB13_1/taiple	Hoxd13
ELK1_HOXB13_2/taiple	Elk1
ELK1_HOXB13_2/taiple	Elk3
ELK1_HOXB13_2/taiple	Elk4
ELK1_HOXB13_2/taiple	Hoxa13
ELK1_HOXB13_2/taiple	Hoxb13
ELK1_HOXB13_2/taiple	Hoxc13
ELK1_HOXB13_2/taiple	Hoxd13
ELK1_ONECUT2_1/taiple	Elk1
ELK1_ONECUT2_1/taiple	Elk3
ELK1_ONECUT2_1/taiple	Elk4
ELK1_ONECUT2_1/taiple	Onecut1
ELK1_ONECUT2_1/taiple	Onecut2
ELK1_ONECUT2_1/taiple	Onecut3
ELK1_PAX1_1/taiple	Elk1
ELK1_PAX1_1/taiple	Elk3
ELK1_PAX1_1/taiple	Elk4
ELK1_PAX1_1/taiple	Etv2
ELK1_PAX1_1/taiple	Pax1
ELK1_PAX1_1/taiple	Pax5
ELK1_PAX1_1/taiple	Pax8
ELK1_PAX1_1/taiple	Pax9
ELK1_SREBF2_1/taiple	Elk1
ELK1_SREBF2_1/taiple	Elk3
ELK1_SREBF2_1/taiple	Elk4
ELK1_SREBF2_1/taiple	Srebf1
ELK1_SREBF2_1/taiple	Srebf2
ELK1_SREBF2_2/taiple	Elk1
ELK1_SREBF2_2/taiple	Elk3
ELK1_SREBF2_2/taiple	Elk4
ELK1_SREBF2_2/taiple	Erf
ELK1_SREBF2_2/taiple	Etv2
ELK1_SREBF2_2/taiple	Etv3
ELK1_SREBF2_2/taiple	Srebf1
ELK1_SREBF2_2/taiple	Srebf2
ELK1_TEF_1/taiple	Cebpa
ELK1_TEF_1/taiple	Cebpb
ELK1_TEF_1/taiple	Cebpd
ELK1_TEF_1/taiple	Cebpe
ELK1_TEF_1/taiple	Dbp
ELK1_TEF_1/taiple	Elk1
ELK1_TEF_1/taiple	Elk3
ELK1_TEF_1/taiple	Elk4
ELK1_TEF_1/taiple	Etv2
ELK1_TEF_1/taiple	Hlf
ELK1_TEF_1/taiple	Tef
EMX1_2/encode	Emx1
EMX1_2/encode	Emx2
EMX1_2/encode	Vax1
EMX1_2/encode	Vax2
EN1_1/encode	En1
EN1_1/encode	En2
EN1_2/encode	En1
EN1_2/encode	En2
EN1_7/encode	En1
EN1_7/encode	En2
EN1_7/encode	Gbx1
EN1_7/encode	Gbx2
EN1_7/encode	Mnx1
EOMES_3/encode	Eomes
EOMES_3/encode	Tbr1
EOMES_3/encode	Tbx21
EP300_disc10/encode	Ep300
EP300_disc4/encode	Ep300
EP300_disc5/encode	Ep300
EP300_disc6/encode	Ep300
EP300_disc7/encode	Ep300
EP300_disc8/encode	Ep300
EP300_disc9/encode	Ep300
EP300_known1/encode	Ep300
ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer	Esr1
ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer	Esr2
ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer	Esrra
ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer	Esrrb
ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)/Homer	Esrrg
ERF_CEBPD_1/taiple	Cebpa
ERF_CEBPD_1/taiple	Cebpb
ERF_CEBPD_1/taiple	Cebpd
ERF_CEBPD_1/taiple	Cebpe
ERF_CEBPD_1/taiple	Erf
ERF_CEBPD_1/taiple	Erg
ERF_CEBPD_1/taiple	Ets1
ERF_CEBPD_1/taiple	Ets2
ERF_CEBPD_1/taiple	Etv1
ERF_CEBPD_1/taiple	Etv3
ERF_CEBPD_1/taiple	Etv4
ERF_CEBPD_1/taiple	Etv5
ERF_CEBPD_1/taiple	Fev
ERF_CEBPD_1/taiple	Fli1
ERF_CEBPD_1/taiple	Gabpa
ERF_CLOCK_1/taiple	Clock
ERF_CLOCK_1/taiple	Erf
ERF_CLOCK_1/taiple	Erg
ERF_CLOCK_1/taiple	Ets1
ERF_CLOCK_1/taiple	Ets2
ERF_CLOCK_1/taiple	Etv1
ERF_CLOCK_1/taiple	Etv2
ERF_CLOCK_1/taiple	Etv3
ERF_CLOCK_1/taiple	Etv4
ERF_CLOCK_1/taiple	Etv5
ERF_CLOCK_1/taiple	Fev
ERF_CLOCK_1/taiple	Fli1
ERF_CLOCK_1/taiple	Gabpa
ERF_CLOCK_1/taiple	Hes7
ERF_CLOCK_1/taiple	Npas2
ERF_DLX2_1/taiple	Dlx1
ERF_DLX2_1/taiple	Dlx2
ERF_DLX2_1/taiple	Dlx3
ERF_DLX2_1/taiple	Dlx4
ERF_DLX2_1/taiple	Dlx5
ERF_DLX2_1/taiple	Dlx6
ERF_DLX2_1/taiple	Erf
ERF_DLX2_1/taiple	Erg
ERF_DLX2_1/taiple	Ets1
ERF_DLX2_1/taiple	Ets2
ERF_DLX2_1/taiple	Etv1
ERF_DLX2_1/taiple	Etv2
ERF_DLX2_1/taiple	Etv3
ERF_DLX2_1/taiple	Etv4
ERF_DLX2_1/taiple	Etv5
ERF_DLX2_1/taiple	Fev
ERF_DLX2_1/taiple	Fli1
ERF_DLX2_1/taiple	Gabpa
ERF_DLX2_1/taiple	Gsx1
ERF_DLX2_1/taiple	Gsx2
ERF_DLX2_1/taiple	Hoxa1
ERF_DLX2_1/taiple	Hoxa2
ERF_DLX2_1/taiple	Hoxa3
ERF_DLX2_1/taiple	Hoxa4
ERF_DLX2_1/taiple	Hoxa5
ERF_DLX2_1/taiple	Hoxa6
ERF_DLX2_1/taiple	Hoxa7
ERF_DLX2_1/taiple	Hoxb2
ERF_DLX2_1/taiple	Hoxb3
ERF_DLX2_1/taiple	Hoxb4
ERF_DLX2_1/taiple	Hoxb5
ERF_DLX2_1/taiple	Hoxb6
ERF_DLX2_1/taiple	Hoxb7
ERF_DLX2_1/taiple	Hoxb8
ERF_DLX2_1/taiple	Hoxc4
ERF_DLX2_1/taiple	Hoxc5
ERF_DLX2_1/taiple	Hoxc6
ERF_DLX2_1/taiple	Hoxc8
ERF_DLX2_1/taiple	Hoxd3
ERF_DLX2_1/taiple	Hoxd4
ERF_DLX2_1/taiple	Hoxd8
ERF_DLX2_1/taiple	Pdx1
ERF_DLX3_2/taiple	Dlx1
ERF_DLX3_2/taiple	Dlx2
ERF_DLX3_2/taiple	Dlx3
ERF_DLX3_2/taiple	Dlx4
ERF_DLX3_2/taiple	Dlx5
ERF_DLX3_2/taiple	Dlx6
ERF_DLX3_2/taiple	Erf
ERF_DLX3_2/taiple	Etv3
ERF_FIGLA_1/taiple	Erf
ERF_FIGLA_1/taiple	Erg
ERF_FIGLA_1/taiple	Ets1
ERF_FIGLA_1/taiple	Ets2
ERF_FIGLA_1/taiple	Etv1
